depth,accuracy
0,0.7536231884057971
1,0.7536231884057971
1,0.7536231884057971
2,0.7536231884057971
2,0.7536231884057971
2,0.7536231884057971
2,0.7536231884057971
3,0.7536231884057971
3,0.7536231884057971
3,0.7536231884057971
3,0.7536231884057971
3,0.7536231884057971
3,0.7536231884057971
4,0.7536231884057971
4,0.7536231884057971
4,0.7391304347826086
4,0.7391304347826086
4,0.7391304347826086
4,0.7391304347826086
5,0.7391304347826086
5,0.7536231884057971
5,0.7536231884057971
5,0.7536231884057971
5,0.7536231884057971
5,0.7536231884057971
6,0.7536231884057971
6,0.7536231884057971
6,0.7536231884057971
6,0.7536231884057971
7,0.7536231884057971
7,0.7536231884057971
7,0.7536231884057971
7,0.7246376811594203
8,0.7246376811594203
8,0.7246376811594203
8,0.7246376811594203
8,0.7101449275362319
8,0.7101449275362319
8,0.7101449275362319
9,0.7101449275362319
9,0.7101449275362319
9,0.7101449275362319
9,0.7101449275362319
9,0.7101449275362319
9,0.7101449275362319
10,0.7101449275362319
10,0.7101449275362319
10,0.7101449275362319
10,0.6811594202898551
10,0.6811594202898551
10,0.6811594202898551
11,0.6811594202898551
11,0.6811594202898551
11,0.6811594202898551
11,0.6811594202898551
11,0.6666666666666666
11,0.6666666666666666
12,0.6666666666666666
12,0.6521739130434783
12,0.6521739130434783
12,0.6521739130434783
12,0.6521739130434783
12,0.6521739130434783
13,0.6521739130434783
13,0.6666666666666666
13,0.6666666666666666
13,0.6666666666666666
13,0.6956521739130435
13,0.6956521739130435
13,0.6956521739130435
13,0.6956521739130435
14,0.6956521739130435
14,0.6956521739130435
14,0.6956521739130435
14,0.6666666666666666
14,0.6666666666666666
14,0.6666666666666666
14,0.6666666666666666
14,0.6666666666666666
15,0.6666666666666666
15,0.6666666666666666
15,0.6666666666666666
15,0.6956521739130435
15,0.6956521739130435
15,0.6956521739130435
15,0.6956521739130435
15,0.6956521739130435
16,0.6956521739130435
16,0.7101449275362319
16,0.7101449275362319
16,0.6521739130434783
16,0.6521739130434783
16,0.6521739130434783
16,0.6521739130434783
16,0.6521739130434783
16,0.6521739130434783
16,0.6521739130434783
17,0.6521739130434783
17,0.6521739130434783
17,0.6521739130434783
17,0.6521739130434783
17,0.6666666666666666
17,0.6666666666666666
17,0.6666666666666666
17,0.6666666666666666
18,0.6376811594202898
18,0.6376811594202898
18,0.6376811594202898
18,0.6376811594202898
18,0.6376811594202898
18,0.6376811594202898
18,0.6376811594202898
18,0.6376811594202898
19,0.6376811594202898
19,0.6376811594202898
19,0.6376811594202898
19,0.6521739130434783
19,0.6521739130434783
19,0.6521739130434783
19,0.6521739130434783
19,0.6521739130434783
19,0.6521739130434783
19,0.6521739130434783
20,0.6521739130434783
20,0.6666666666666666
20,0.6666666666666666
20,0.6666666666666666
20,0.6521739130434783
20,0.6521739130434783
20,0.6521739130434783
20,0.6521739130434783
20,0.6521739130434783
20,0.6521739130434783
20,0.6521739130434783
20,0.6521739130434783
21,0.6521739130434783
21,0.6521739130434783
21,0.6521739130434783
21,0.6521739130434783
21,0.6666666666666666
21,0.6666666666666666
21,0.6666666666666666
21,0.6521739130434783
21,0.6521739130434783
21,0.6521739130434783
21,0.6521739130434783
21,0.6521739130434783
22,0.6521739130434783
22,0.6521739130434783
22,0.6521739130434783
22,0.6521739130434783
22,0.6521739130434783
22,0.6521739130434783
22,0.6521739130434783
22,0.6521739130434783
23,0.6521739130434783
23,0.6521739130434783
23,0.6521739130434783
23,0.6521739130434783
